datetime,air_temperature,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs,fs_sqrt
47:56.4,28.4,1,5,182.85,65.75,25.975,15.8,0.4,0.7,0.062,23.456,14.47,2.27,6250.25,51.31,0.395109,0.437392,0.500321,104.17083333333332,1032.275,4.799999999999898,17.35,65.12,8.069696400732806
47:56.4,28.4,1,5,182.85,65.575,26.125,15.825,0.4,0.7,0.062,23.456,14.48,2.28,6250.25,51.31,0.395109,0.437392,0.500321,104.17083333333332,1029.5275,14.99999999999968,17.21,67.42,8.210968274204937
47:56.5,28.4,1,5,183.075,65.35,26.125,15.775,0.4,0.7,0.062,23.456,14.49,2.29,6250.25,51.31,0.395109,0.437392,0.500321,104.17083333333332,1025.995,15.78947368421019,16.96,67.54,8.218272324521742
47:56.6,28.5,1,5,183.6,65.225,27.075,15.775,0.4,0.7,0.062,23.456,14.5,2.3,6250.25,51.31,0.395109,0.437392,0.500321,104.17083333333332,1024.0324999999998,7.594936708860597,16.78,68.74,8.290958931269651
47:56.6,28.5,1,5,183.6,65.225,26.85,15.8,0.4,0.7,0.062,23.456,14.51,2.31,6250.25,51.31,0.395109,0.437392,0.500321,104.17083333333332,1024.0324999999998,15.384615384615056,16.62,67.16,8.19512049941915
47:56.7,28.5,1,5,184.25,65.275,26.675,15.9,0.1,0.7,0.062,23.456,14.52,2.32,6202.63,51.31,0.395109,0.437392,0.500321,103.37716666666668,1024.8175,7.594936708860597,16.35,67.74,8.230431337420901
47:56.7,28.5,1,5,184.825,65.375,26.85,15.9,0.1,0.7,0.062,23.456,14.54,2.34,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1026.3875,23.529411764705383,15.92,68.68,8.287339742040265
47:56.9,28.5,1,5,186.1,65.75,26.925,15.9,0.1,0.7,0.062,23.456,14.55,2.35,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1032.275,5.128205128,15.75,69.26,8.322259308625274
47:56.9,28.5,1,5,186.375,65.65,27.275,15.9,0.1,0.7,0.062,22.05,14.56,2.36,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1030.7050000000002,14.99999999999968,15.61,67.74,8.230431337420901
47:57.0,28.5,1,5,186.4,65.65,27.5,15.9,0.1,0.7,0.062,22.05,14.58,2.38,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1030.7050000000002,15.384615384615056,15.36,66.22,8.13756720402357
47:57.0,28.5,1,5,186.05,65.35,28.075,15.925,0.1,0.7,0.062,22.05,14.59,2.39,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1025.995,15.384615384615056,15.24,61.94,7.8701969479804
47:57.1,28.5,1,5,184.75,65.05,28.625,15.9,0.1,0.7,0.062,22.05,14.6,2.4,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1021.285,7.594936708860597,15.13,61.12,7.8179281142768255
47:57.2,28.5,1,5,184.225,65.15,28.825,15.925,0.1,0.7,0.062,22.05,14.61,2.41,6202.63,51.35,0.395109,0.437392,0.500321,103.37716666666668,1022.855,7.692307692307528,14.98,60.66,7.788452991448302
47:57.2,28.5,1,5,183.625,64.95,28.625,16.0,0.1,0.7,0.062,22.05,14.63,2.43,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1019.715,15.384615384616422,14.51,62.24,7.889233169326408
47:57.3,28.5,1,5,183.525,64.625,28.875,16.0,0.1,0.7,0.062,22.05,14.64,2.44,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1014.6125,7.594936708860597,14.24,59.8,7.733045971672482
47:57.4,28.5,1,5,183.45,64.4,28.725,16.05,0.1,0.7,0.062,22.05,14.66,2.46,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1011.08,30.76923076923012,13.89,61.08,7.815369473031969
47:57.5,28.5,1,5,183.775,64.25,28.625,16.05,0.3,0.7,0.069,22.05,14.68,2.48,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1008.725,8.823529411764516,13.63,59.36,7.704544113703289
47:57.6,28.5,1,5,184.625,64.475,28.725,16.05,0.3,0.7,0.069,22.05,14.69,2.49,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1012.2574999999998,7.228915662650448,13.66,58.04,7.618398781896364
47:57.6,28.5,1,5,184.625,64.55,28.725,16.075,0.3,0.7,0.069,22.05,14.7,2.5,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1013.435,10.909090909090676,13.79,58.5,7.648529270389178
47:57.7,28.5,1,5,184.9,64.55,28.725,16.075,0.3,0.5,0.069,18.881,14.71,2.51,6188.42,51.41,0.395109,0.437392,0.500321,103.14033333333332,1013.435,15.38461538461779,14.14,57.66,7.593418202627852
47:57.8,28.5,1,5,185.325,64.975,28.075,16.075,0.3,0.5,0.069,18.881,14.72,2.52,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1020.1074999999998,7.594936708860597,14.51,56.9,7.543208866258444
47:57.8,28.5,1,5,185.325,65.35,27.975,16.075,0.3,0.5,0.069,18.881,14.73,2.53,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1025.995,14.99999999999968,14.94,56.72,7.531268153505092
47:57.9,28.5,1,5,186.0,65.925,27.65,16.05,0.3,0.5,0.069,18.881,14.74,2.54,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1035.0224999999998,7.594936708860597,15.49,57.36,7.573638491504595
47:57.9,28.5,1,5,186.35,65.925,27.45,16.075,0.3,0.5,0.069,18.881,14.75,2.55,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1035.0224999999998,15.384615384615056,16.58,48.78,6.984268036093689
47:57.9,28.5,1,5,186.7,65.925,27.2,16.075,0.3,0.5,0.069,18.881,14.76,2.56,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1035.0224999999998,15.384615384615056,17.17,45.98,6.780855403265874
47:58.0,28.5,1,5,187.15,66.35,26.85,16.05,0.3,0.5,0.069,18.881,14.77,2.57,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1041.695,7.594936708860597,18.01,44.96,6.705221845696084
47:58.1,28.5,1,5,187.525,66.35,26.65,16.05,0.3,0.5,0.069,18.881,14.78,2.58,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1041.695,15.384615384615056,18.62,44.46,6.667833231267861
47:58.1,28.5,1,5,187.75,66.925,26.1,16.05,0.3,0.5,0.069,18.881,14.79,2.59,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1050.7225,7.594936708860597,19.13,43.52,6.596969000988257
47:58.2,28.5,1,5,188.0,67.075,26.1,16.05,0.3,0.5,0.069,18.881,14.8,2.6,6153.74,51.27,0.395109,0.437392,0.500321,102.56233333333331,1053.0775,15.000000000002345,19.85,52.78,7.264984514780469
47:58.3,28.5,1,5,188.75,67.275,26.0,16.025,0.5,0.5,0.062,18.881,14.81,2.61,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1056.2175,7.792207792207626,20.4,52.96,7.277362159464101
47:58.4,28.5,1,5,189.05,67.425,26.05,16.0,0.5,0.5,0.062,18.881,14.83,2.63,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1058.5725,13.79310344827557,21.54,54.8,7.402702209328699
47:58.5,28.5,1,5,189.075,66.9,26.3,15.925,0.5,0.5,0.062,9.3,14.85,2.65,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1050.3300000000002,10.714285714285486,22.72,58.6,7.655063683601855
47:58.5,28.5,1,5,188.65,66.475,26.3,15.9,0.5,0.5,0.062,9.3,14.86,2.66,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1043.6574999999998,12.244897959183412,22.9,58.88,7.6733304373003515
47:58.6,28.4,1,5,188.05,65.625,27.1,15.9,0.5,0.5,0.062,9.3,14.87,2.67,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1030.3125,7.317073170731551,23.22,57.9,7.60920495189872
47:58.6,28.4,1,5,186.975,64.525,27.25,15.95,0.5,0.5,0.062,9.3,14.89,2.69,6162.43,44.03,0.395109,0.437392,0.500321,102.70716666666668,1013.0425,22.222222222223724,23.66,61.86,7.865112840894274
47:58.7,28.4,1,5,186.85,63.65,27.425,15.975,0.5,0.5,0.062,9.3,14.9,2.7,6140.28,43.99,0.395109,0.437392,0.500321,102.338,999.305,6.451612903225669,23.37,61.0,7.810249675906654
47:58.8,28.4,1,5,187.15,63.65,27.475,15.95,0.5,0.5,0.062,9.3,14.91,2.71,6140.28,43.99,0.395109,0.437392,0.500321,102.338,999.305,12.499999999999734,23.28,59.3,7.700649323271382
47:58.9,28.4,1,5,187.675,63.725,26.9,16.0,0.5,0.5,0.062,9.3,14.92,2.72,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1000.4825,7.594936708860597,23.38,59.18,7.692853826766761
47:58.9,28.4,1,5,188.325,64.15,26.325,16.0,0.5,0.5,0.062,9.3,14.93,2.73,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1007.155,11.111111111110874,24.0,57.24,7.5657121277510955
47:59.0,28.5,1,5,188.825,64.85,25.725,16.025,0.5,0.5,0.062,9.3,14.94,2.74,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1018.145,15.78947368421019,24.59,60.22,7.760154637634485
47:59.0,28.5,1,5,189.325,65.525,24.75,16.025,0.5,0.5,0.062,9.3,14.95,2.75,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1028.7425,7.594936708860597,24.9,55.82,7.471278337741139
47:59.1,28.5,1,5,189.325,65.925,24.75,16.025,0.4,0.5,0.062,9.3,14.96,2.76,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1035.0224999999998,10.000000000001563,25.54,57.04,7.552483035399682
47:59.2,28.5,1,5,189.05,66.425,24.95,15.85,0.4,0.5,0.062,9.3,14.97,2.77,6140.28,43.99,0.395109,0.437392,0.500321,102.338,1042.8725,7.0588235294116135,25.46,62.14,7.882892870006543
47:59.2,28.5,1,5,188.65,66.6,24.65,15.85,0.4,0.5,0.062,9.3,14.98,2.78,6173.32,43.9,0.395109,0.437392,0.500321,102.88866666666668,1045.62,15.384615384615056,25.71,62.84,7.927168473042566
47:59.3,28.5,1,5,188.1,66.55,24.475,15.875,0.4,0.5,0.062,13.95,14.99,2.79,6173.32,43.9,0.395109,0.437392,0.500321,102.88866666666668,1044.8349999999998,15.384615384615056,25.89,69.98,8.36540495134575
47:59.3,28.5,1,5,187.6,66.85,24.025,15.85,0.4,0.5,0.062,13.95,15.0,2.8,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1049.5449999999998,7.594936708860597,26.23,71.62,8.462860036654275
47:59.4,28.5,1,5,187.125,67.4,24.025,15.775,0.4,0.5,0.062,13.95,15.01,2.81,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1058.18,15.384615384615056,26.44,74.0,8.602325267042627
47:59.5,28.5,1,5,186.625,67.65,23.1,15.825,0.4,0.5,0.062,13.95,15.02,2.82,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1062.105,7.594936708860597,26.76,79.26,8.902808545621994
47:59.5,28.5,1,5,186.3,68.3,22.75,15.775,0.4,0.5,0.062,13.95,15.03,2.83,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1072.31,7.594936708860597,27.0,80.7,8.983317872590282
47:59.6,28.5,1,5,185.875,68.675,22.325,15.75,0.4,0.5,0.062,13.95,15.04,2.84,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1078.1975,14.99999999999968,27.28,81.94,9.052071586106685
47:59.7,28.5,1,5,185.25,68.725,21.4,15.75,0.4,0.5,0.062,13.95,15.05,2.85,6173.32,43.9,0.429409,0.960561,0.69115,102.88866666666668,1078.9824999999998,7.500000000001172,27.7,82.86,9.10274683818022
47:59.7,28.5,1,5,184.1,69.025,21.2,15.65,0.4,0.5,0.062,13.95,15.06,2.86,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1083.6925,7.594936708860597,27.92,83.26,9.124691775616315
47:59.8,28.5,1,5,183.6,69.275,20.65,15.65,0.4,0.5,0.062,13.95,15.07,2.87,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1087.6175,7.692307692307528,27.99,81.52,9.02884267223657
47:59.9,28.5,1,5,183.275,69.475,20.65,15.625,0.4,0.5,0.062,13.95,15.08,2.88,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1090.7575,15.384615384615056,28.19,94.64,9.728309205612248
48:00.0,28.5,1,5,182.775,69.85,19.95,15.575,0.5,0.5,0.069,13.95,15.09,2.89,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1096.6449999999998,5.084745762711757,28.33,101.56,10.077698149875298
48:00.0,28.5,1,5,182.125,70.975,19.725,15.55,0.5,0.5,0.069,13.95,15.1,2.9,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1114.3075,7.692307692307528,28.5,103.32,10.164644607658449
48:00.1,28.5,1,5,181.925,71.925,18.525,15.55,0.5,0.5,0.069,21.619,15.11,2.91,6186.95,44.04,0.429409,0.960561,0.69115,103.11583333333331,1129.2225,7.317073170731551,29.29,94.38,9.714936952960631
48:00.2,28.5,1,5,183.825,74.05,18.475,15.55,0.5,0.5,0.069,21.619,15.12,2.92,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1162.5849999999998,7.692307692307528,29.79,92.1,9.596874491208062
48:00.3,28.5,1,5,195.0,73.9,20.375,15.425,0.5,0.5,0.069,21.619,15.13,2.93,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1160.23,7.500000000001172,30.13,90.68,9.522604685693931
48:00.3,28.5,1,5,195.0,72.95,21.275,15.275,0.5,0.5,0.069,21.619,15.14,2.94,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1145.315,15.78947368421019,30.12,92.56,9.620810776644555
48:00.4,28.5,1,5,204.4,71.625,21.8,14.975,0.5,0.5,0.069,21.619,15.15,2.95,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1124.5125,11.111111111110874,29.4,96.6,9.828529900244492
48:00.5,28.5,1,5,207.5,69.3,21.775,14.375,0.5,0.5,0.069,21.619,15.16,2.96,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1088.01,6.315789473684076,29.58,119.82,10.946232228488485
48:00.6,28.5,1,5,211.5,68.35,16.6,14.2,0.5,0.5,0.069,21.619,15.17,2.97,6188.31,43.96,0.429409,0.960561,0.69115,103.1385,1073.0949999999998,6.521739130434644,29.47,116.26,10.782393055347223
48:00.7,28.5,1,5,204.775,61.5,12.725,15.1,0.2,0.5,0.062,21.619,15.18,2.98,6107.39,44.12,0.429409,0.960561,0.69115,101.78983333333332,965.55,3.508771929824486,29.52,114.76,10.712609392673663
48:01.0,28.5,1,5,144.9,60.075,12.15,15.475,0.2,0.5,0.062,31.106,15.19,2.99,6107.39,44.12,0.429409,0.960561,0.69115,101.78983333333332,943.1775,2.531645569620199,29.86,123.94,11.132834320154055
26:29.1,20.8,1,6,206.425,44.2,43.475,5.9,3.1,1.9,0.1,0.356,15.65,0.4,5443.73,51.33,0.463606,0.486546,0.487813,90.72883333333333,693.94,7.228915662650448,32.08,140.28,11.843985815594344
26:29.2,20.8,1,6,205.625,44.375,42.925,5.925,-2.4,1.9,0.1,0.356,15.66,0.41,5443.73,51.33,0.463606,0.486546,0.487813,90.72883333333333,696.6875,4.918032786885141,30.74,171.38,13.091218430688565
26:29.3,20.8,1,6,205.125,44.775,42.95,5.9,-2.4,1.9,0.1,0.356,15.67,0.42,5443.73,51.33,0.463606,0.486546,0.487813,90.72883333333333,702.9675,7.594936708860597,31.49,162.42,12.74441053952673
26:29.4,20.8,1,6,204.65,45.15,42.425,5.9,-2.4,1.4,0.1,0.375,15.68,0.43,5443.73,51.33,0.463606,0.486546,0.487813,90.72883333333333,708.8549999999999,4.511278195488625,31.43,167.3,12.934450123604018
26:29.5,20.8,1,6,204.175,45.25,41.6,5.925,-2.4,1.4,0.1,0.375,15.69,0.44,5443.73,51.33,0.463606,0.486546,0.487813,90.72883333333333,710.425,6.593406593406453,31.49,180.72,13.443213901444848
26:29.6,20.9,1,6,203.225,45.075,41.375,5.95,-2.4,1.4,0.1,0.375,15.7,0.45,5390.05,51.24,0.463606,0.486546,0.487813,89.83416666666668,707.6775,4.958677685950308,31.31,183.14,13.532922818075923
26:29.7,20.9,1,6,203.225,45.075,41.375,5.95,-2.4,1.4,0.1,0.375,15.71,0.46,5390.05,51.24,0.463606,0.486546,0.487813,89.83416666666668,707.6775,13.953488372095206,31.6,169.4,13.015375522819156
26:29.8,20.9,1,6,203.075,44.825,41.35,5.9,-2.4,1.4,0.1,0.375,15.72,0.47,5390.05,51.24,0.463606,0.486546,0.487813,89.83416666666668,703.7525,5.084745762711757,31.9,146.72,12.112803143781376
26:29.9,20.9,1,6,202.975,44.75,41.6,5.95,-2.4,1.4,0.1,0.375,15.73,0.48,5390.05,51.24,0.463606,0.486546,0.487813,89.83416666666668,702.5749999999999,4.999999999999893,31.67,135.92,11.658473313431736
26:30.0,20.9,1,6,203.05,44.85,41.775,5.925,1.1,1.4,0.1,0.375,15.74,0.49,5390.05,51.24,0.463606,0.486546,0.487813,89.83416666666668,704.145,7.692307692307528,31.07,145.52,12.063167080000177
26:30.1,20.9,1,6,203.25,44.925,41.375,5.95,1.1,1.4,0.1,0.375,15.75,0.5,5467.61,51.31,0.463606,0.486546,0.487813,91.12683333333332,705.3224999999999,4.838709677419252,30.38,188.86,13.742634390829148
26:30.2,20.9,1,6,203.6,44.9,41.425,5.925,1.1,0.4,0.1,0.375,15.76,0.51,5467.61,51.31,0.463606,0.486546,0.487813,91.12683333333332,704.93,7.317073170731551,30.12,179.66,13.403730823916153
26:30.3,20.9,1,6,203.9,45.075,41.375,5.95,1.1,0.4,0.1,0.375,15.77,0.52,5467.61,51.31,0.463606,0.486546,0.487813,91.12683333333332,707.6775,7.594936708860597,30.19,171.62,13.100381673829203
26:30.3,20.9,1,6,204.375,42.225,41.275,5.95,1.1,0.4,0.1,0.375,15.78,0.53,5467.61,51.31,0.463606,0.486546,0.487813,91.12683333333332,662.9325,7.692307692307528,29.68,173.18,13.159787232322566
26:30.5,20.8,1,6,206.0,41.625,40.125,5.925,1.1,0.4,0.1,0.375,15.79,0.54,5467.61,51.31,0.463606,0.486546,0.487813,91.12683333333332,653.5124999999999,3.076923076923012,29.6,177.12,13.3086438076913
26:30.6,20.8,1,6,206.0,41.575,40.125,5.875,1.1,0.4,0.1,0.375,15.8,0.55,5514.25,51.31,0.463606,0.486546,0.487813,91.90416666666668,652.7275,13.953488372095206,28.84,148.1,12.16963434126104
26:30.7,20.8,1,6,206.675,41.5,40.15,5.85,1.1,0.4,0.1,0.375,15.81,0.56,5514.25,51.31,0.463606,0.486546,0.487813,91.90416666666668,651.55,6.818181818181674,29.01,123.3,11.104053313993049
26:30.8,20.8,1,6,206.95,41.1,40.325,5.8,0.0,0.4,0.112,0.375,15.82,0.57,5514.25,51.31,0.463606,0.486546,0.487813,91.90416666666668,645.27,4.999999999999893,28.47,129.46,11.378049041905207
26:30.9,20.9,1,6,206.775,40.95,40.775,5.775,0.0,0.4,0.112,0.375,15.83,0.58,5514.25,51.31,0.463606,0.486546,0.487813,91.90416666666668,642.915,5.309734513274223,27.99,118.6,10.890362712049585
26:31.0,20.9,1,6,205.975,40.95,41.025,5.8,0.0,-0.3,0.112,0.375,15.84,0.59,5514.25,51.31,0.463606,0.486546,0.487813,91.90416666666668,642.915,7.692307692307528,25.94,115.44,10.744300814850634
26:31.1,20.9,1,6,198.15,40.8,41.55,5.725,0.0,-0.3,0.112,0.375,15.85,0.6,5498.47,43.94,0.463606,0.486546,0.487813,91.64116666666668,640.56,4.799999999999898,26.26,114.68,10.708874824182043
26:31.2,20.9,1,6,198.15,40.8,41.275,5.75,0.0,-0.3,0.112,0.375,15.86,0.61,5498.47,43.94,0.463606,0.486546,0.487813,91.64116666666668,640.56,11.999999999999744,26.52,114.24,10.68831137270991
26:31.2,20.8,1,6,187.3,40.65,41.425,5.75,0.0,-0.3,0.112,0.375,15.87,0.62,5498.47,43.94,0.463606,0.486546,0.487813,91.64116666666668,638.2049999999999,7.792207792207626,26.68,107.8,10.382677881933928
26:31.4,20.8,1,6,168.9,40.925,41.35,5.725,0.0,-0.3,0.112,0.375,15.88,0.63,5498.47,43.94,0.463606,0.486546,0.487813,91.64116666666668,642.5224999999999,3.8216560509560114,26.64,103.54,10.175460677532001
26:31.5,20.8,1,6,159.15,41.15,40.55,5.725,0.0,-0.3,0.112,0.375,15.89,0.64,5498.47,43.94,0.455075,0.476783,0.492072,91.64116666666668,646.055,7.407407407407249,26.77,74.48,8.630179604156567
26:31.6,20.8,1,6,152.25,42.3,39.125,5.75,-2.0,-0.3,0.1,0.375,15.9,0.65,5437.41,44.05,0.455075,0.476783,0.492072,90.6235,664.1099999999999,5.217391304347714,26.92,70.72,8.409518416651455
26:31.7,20.8,1,6,148.075,42.85,37.5,5.75,-2.0,-0.3,0.1,0.375,15.91,0.66,5437.41,44.05,0.455075,0.476783,0.492072,90.6235,672.745,7.317073170731551,26.98,73.04,8.5463442476886
26:31.8,20.8,1,6,146.475,45.175,36.1,5.725,-2.0,0.4,0.1,19.8,15.92,0.67,5437.41,44.05,0.455075,0.476783,0.492072,90.6235,709.2475,5.084745762711757,26.61,78.28,8.847598544237865
26:31.9,20.8,1,6,146.525,46.625,33.55,5.75,-2.0,0.4,0.1,19.8,15.93,0.68,5437.41,44.05,0.455075,0.476783,0.492072,90.6235,732.0124999999999,4.999999999999893,26.76,83.98,9.164060235506966
26:32.0,20.8,1,6,147.35,47.75,32.6,5.8,-2.0,0.4,0.1,19.8,15.94,0.69,5437.41,44.05,0.455075,0.476783,0.492072,90.6235,749.675,7.692307692307528,26.69,97.96,9.897474425326898
26:32.2,20.9,1,6,148.55,51.975,27.3,6.375,-2.0,0.4,0.1,19.8,15.95,0.7,5361.76,44.07,0.455075,0.476783,0.492072,89.36266666666667,816.0074999999999,2.8571428571427964,26.98,96.58,9.82751240141675
26:32.3,20.9,1,6,149.1,54.925,25.875,7.2,-2.0,0.4,0.1,19.8,15.96,0.71,5361.76,44.07,0.455075,0.476783,0.492072,89.36266666666667,862.3224999999999,6.250000000000977,27.26,95.42,9.768316129200569
26:32.3,20.9,1,6,149.1,55.65,25.875,7.6,-2.0,0.4,0.1,19.8,15.97,0.72,5361.76,44.07,0.455075,0.476783,0.492072,89.36266666666667,873.7049999999999,15.384615384615056,27.69,91.02,9.540440241414439
26:32.5,20.9,1,6,149.15,56.475,24.7,8.625,0.1,0.4,0.1,19.8,15.98,0.73,5361.76,44.07,0.455075,0.476783,0.492072,89.36266666666667,886.6575,4.999999999999893,27.97,92.52,9.618731725128837
26:32.6,20.9,1,6,148.875,56.825,24.175,9.725,0.1,0.6,0.1,19.8,15.99,0.74,5361.76,44.07,0.455075,0.476783,0.492072,89.36266666666667,892.1525,5.9405940594058135,28.19,98.82,9.940824915468534
26:32.7,20.9,1,6,149.05,57.65,23.65,11.225,0.1,0.6,0.1,13.35,16.0,0.75,5308.45,44.07,0.455075,0.476783,0.492072,88.47416666666666,905.105,4.195804195804107,28.47,97.8,9.889388252060893
26:32.8,20.9,1,6,149.15,57.875,23.625,11.95,0.1,0.6,0.1,13.35,16.01,0.76,5308.45,44.07,0.455075,0.476783,0.492072,88.47416666666666,908.6375,9.090909090910513,28.39,91.88,9.585405573057407
26:32.9,20.8,1,6,149.575,58.225,23.525,12.55,0.1,0.6,0.1,13.35,16.02,0.77,5308.45,44.07,0.455075,0.476783,0.492072,88.47416666666666,914.1325,5.128205128204107,28.32,93.62,9.67574286553751
26:33.0,20.8,1,6,149.65,58.425,23.6,13.0,0.1,0.6,0.1,13.35,16.03,0.78,5308.45,44.07,0.455075,0.476783,0.492072,88.47416666666666,917.2725,5.084745762712659,28.57,92.1,9.596874491208062
26:33.2,20.8,1,6,155.075,59.75,23.45,13.425,0.6,0.6,0.1,13.35,16.04,0.79,5207.29,44.05,0.455075,0.476783,0.492072,86.78816666666667,938.075,3.8216560509546538,28.76,92.62,9.623928511787689
26:33.2,20.8,1,6,155.075,60.375,23.6,13.575,0.6,0.6,0.106,13.35,16.05,0.8,5207.29,44.05,0.455075,0.476783,0.492072,86.78816666666667,947.8875,15.000000000002345,28.6,95.3,9.762171889492624
26:33.3,20.9,1,6,163.875,60.55,23.825,13.625,0.6,0.6,0.106,13.35,16.06,0.81,5207.29,44.05,0.455075,0.476783,0.492072,86.78816666666667,950.635,5.128205128204107,28.36,96.6,9.828529900244492
26:33.5,20.9,1,6,168.6,59.45,26.125,13.45,0.6,0.4,0.106,12.431,16.07,0.82,5207.29,44.05,0.455075,0.476783,0.492072,86.78816666666667,933.365,3.773584905660967,28.2,96.2,9.808159868191384
26:33.5,20.9,1,6,168.6,59.45,27.3,13.25,0.6,0.4,0.106,12.431,16.08,0.83,5207.29,44.05,0.455075,0.476783,0.492072,86.78816666666667,933.365,14.285714285711444,28.13,81.26,9.01443287178955
26:33.6,20.9,1,6,170.475,57.025,29.5,12.4,0.6,0.4,0.106,12.431,16.09,0.84,5189.68,44.04,0.455075,0.476783,0.492072,86.49466666666667,895.2924999999999,7.594936708861947,27.75,82.8,9.09945053286186
26:33.6,20.9,1,6,171.2,55.825,29.5,12.4,0.6,0.4,0.106,12.431,16.1,0.85,5189.68,44.04,0.455075,0.476783,0.492072,86.49466666666667,876.4525,15.38461538461779,27.49,74.66,8.640601830891178
26:33.7,20.9,1,6,172.375,53.525,32.25,11.0,0.6,0.4,0.106,12.431,16.11,0.86,5189.68,44.04,0.455075,0.476783,0.492072,86.49466666666667,840.3425,5.084745762710853,27.3,82.7,9.093954035511725
26:33.8,20.9,1,6,172.875,52.7,32.25,11.0,0.6,0.4,0.106,12.431,16.12,0.87,5189.68,44.04,0.455075,0.476783,0.492072,86.49466666666667,827.39,15.000000000002345,27.12,80.1,8.949860334105779
26:33.9,20.9,1,6,174.025,51.925,33.05,10.125,0.6,0.4,0.106,12.431,16.13,0.88,5189.68,44.04,0.455075,0.476783,0.492072,86.49466666666667,815.2225,5.504587155962208,27.07,72.26,8.500588214941365
26:34.0,20.9,1,6,174.925,49.75,34.0,9.375,-0.1,0.4,0.1,12.431,16.14,0.89,5189.68,44.04,0.455075,0.476783,0.492072,86.49466666666667,781.0749999999999,6.060606060607007,26.62,68.66,8.286132994346639
26:34.1,20.8,1,6,175.55,48.975,34.475,8.45,-0.1,0.4,0.1,12.431,16.15,0.9,5144.23,44.03,0.455075,0.476783,0.492072,85.73716666666665,768.9075,5.999999999998806,26.26,74.5,8.631338250816034
26:34.2,20.8,1,6,176.35,48.8,34.35,8.175,-0.1,0.6,0.1,12.938,16.16,0.91,5144.23,44.03,0.455075,0.476783,0.492072,85.73716666666665,766.16,6.818181818182884,26.18,72.18,8.495881355103778
26:34.2,20.8,1,6,176.8,48.825,34.5,8.05,-0.1,0.6,0.1,12.938,16.17,0.92,5144.23,44.03,0.455075,0.476783,0.492072,85.73716666666665,766.5525,15.38461538461779,25.91,68.86,8.298192574289898
26:34.3,20.8,1,6,177.075,49.475,34.775,7.725,-0.1,0.6,0.1,12.938,16.18,0.93,5144.23,44.03,0.455075,0.476783,0.492072,85.73716666666665,776.7574999999999,7.142857142855721,25.78,70.4,8.390470785361213
